trial_id,session_id,block_id,session_trial_idx,char_rep,label,go_onset_bin,delay_onset_bin,T,n_channels,had_global_std
427,t5.2019.05.08,13,440,13,questionMark,169904,169618,100,192,True
428,t5.2019.05.08,13,441,13,j,170299,170005,100,192,True
429,t5.2019.05.08,13,442,13,o,170649,170401,100,192,True
430,t5.2019.05.08,13,443,13,x,171008,170750,100,192,True
431,t5.2019.05.08,13,444,13,v,171383,171109,100,192,True
432,t5.2019.05.08,13,445,13,tilde,171684,171484,100,192,True
433,t5.2019.05.08,13,446,13,z,172024,171786,100,192,True
434,t5.2019.05.08,13,448,14,z,172806,172508,100,192,True
435,t5.2019.05.08,13,449,14,f,173168,172908,100,192,True
436,t5.2019.05.08,13,450,14,v,173499,173269,100,192,True
437,t5.2019.05.08,13,451,14,tilde,173894,173600,100,192,True
438,t5.2019.05.08,13,452,14,w,174284,173996,100,192,True
439,t5.2019.05.08,13,453,14,o,174671,174385,100,192,True
440,t5.2019.05.08,13,455,14,t,175343,175133,100,192,True
441,t5.2019.05.08,13,456,14,r,175711,175445,100,192,True
442,t5.2019.05.08,13,457,14,m,176064,175812,100,192,True
443,t5.2019.05.08,13,458,14,greaterThan,176397,176165,100,192,True
444,t5.2019.05.08,13,459,14,g,176741,176499,100,192,True
445,t5.2019.05.08,13,460,14,comma,177116,176842,100,192,True
446,t5.2019.05.08,13,461,14,l,177449,177217,100,192,True
447,t5.2019.05.08,13,462,14,b,177837,177551,100,192,True
448,t5.2019.05.08,13,463,14,questionMark,178138,177938,100,192,True
449,t5.2019.05.08,13,464,14,e,178537,178239,100,192,True
450,t5.2019.05.08,13,465,14,q,178924,178638,100,192,True
451,t5.2019.05.08,13,466,14,j,179252,179026,100,192,True
452,t5.2019.05.08,13,467,14,h,179623,179353,100,192,True
453,t5.2019.05.08,13,468,14,c,180014,179724,100,192,True
454,t5.2019.05.08,13,469,14,x,180332,180116,100,192,True
455,t5.2019.05.08,13,470,14,k,180663,180433,100,192,True
456,t5.2019.05.08,13,471,14,y,181054,180764,100,192,True
457,t5.2019.05.08,13,472,14,u,181432,181156,100,192,True
458,t5.2019.05.08,13,473,14,d,181799,181533,100,192,True
459,t5.2019.05.08,13,474,14,a,182130,181900,100,192,True
460,t5.2019.05.08,13,475,14,p,182469,182231,100,192,True
461,t5.2019.05.08,13,476,14,n,182849,182571,100,192,True
462,t5.2019.05.08,13,477,14,s,183218,182950,100,192,True
463,t5.2019.05.08,13,478,14,i,183551,183319,100,192,True
464,t5.2019.05.08,13,479,14,apostrophe,183889,183653,100,192,True
465,t5.2019.05.08,15,480,15,q,186693,186479,100,192,True
466,t5.2019.05.08,15,481,15,x,187084,186794,100,192,True
467,t5.2019.05.08,15,482,15,greaterThan,187408,187186,100,192,True
468,t5.2019.05.08,15,483,15,w,187801,187509,100,192,True
469,t5.2019.05.08,15,484,15,n,188182,187902,100,192,True
470,t5.2019.05.08,15,485,15,apostrophe,188570,188284,100,192,True
471,t5.2019.05.08,15,486,15,s,188909,188671,100,192,True
472,t5.2019.05.08,15,487,15,questionMark,189234,189010,100,192,True
473,t5.2019.05.08,15,488,15,t,189579,189335,100,192,True
474,t5.2019.05.08,15,489,15,h,189941,189681,100,192,True
475,t5.2019.05.08,15,490,15,d,190320,190042,100,192,True
476,t5.2019.05.08,15,491,15,u,190655,190421,100,192,True
477,t5.2019.05.08,15,492,15,k,190965,190757,100,192,True
478,t5.2019.05.08,15,493,15,a,191326,191066,100,192,True
479,t5.2019.05.08,15,494,15,r,191701,191427,100,192,True
480,t5.2019.05.08,15,495,15,j,192101,191803,100,192,True
481,t5.2019.05.08,15,496,15,f,192502,192202,100,192,True
482,t5.2019.05.08,15,498,15,c,193176,192934,100,192,True
483,t5.2019.05.08,15,499,15,e,193536,193278,100,192,True
484,t5.2019.05.08,15,500,15,z,193871,193637,100,192,True
485,t5.2019.05.08,15,501,15,i,194198,193972,100,192,True
486,t5.2019.05.08,15,502,15,b,194590,194300,100,192,True
487,t5.2019.05.08,15,503,15,g,194943,194691,100,192,True
488,t5.2019.05.08,15,504,15,l,195258,195044,100,192,True
489,t5.2019.05.08,15,505,15,v,195572,195360,100,192,True
490,t5.2019.05.08,15,506,15,p,195913,195673,100,192,True
491,t5.2019.05.08,15,507,15,m,196234,196014,100,192,True
492,t5.2019.05.08,15,508,15,tilde,196547,196335,100,192,True
493,t5.2019.05.08,15,509,15,comma,196935,196649,100,192,True
494,t5.2019.05.08,15,510,15,y,197302,197036,100,192,True
495,t5.2019.05.08,15,511,15,o,197607,197403,100,192,True
496,t5.2019.05.08,15,512,16,apostrophe,197945,197709,100,192,True
497,t5.2019.05.08,15,513,16,l,198288,198046,100,192,True
498,t5.2019.05.08,15,514,16,b,198669,198389,100,192,True
499,t5.2019.05.08,15,515,16,e,199029,198771,100,192,True
500,t5.2019.05.08,15,516,16,v,199352,199130,100,192,True
501,t5.2019.05.08,15,517,16,x,199729,199453,100,192,True
502,t5.2019.05.08,15,518,16,k,200104,199830,100,192,True
503,t5.2019.05.08,15,519,16,q,200466,200206,100,192,True
504,t5.2019.05.08,15,520,16,u,200783,200567,100,192,True
505,t5.2019.05.08,15,521,16,comma,201136,200884,100,192,True
506,t5.2019.05.08,15,522,16,w,201522,201238,100,192,True
507,t5.2019.05.08,15,523,16,p,201897,201623,100,192,True
508,t5.2019.05.08,15,524,16,c,202244,201998,100,192,True
509,t5.2019.05.08,15,525,16,r,202552,202346,100,192,True
510,t5.2019.05.08,15,526,16,n,202865,202653,100,192,True
511,t5.2019.05.08,15,528,16,s,203521,203297,100,192,True
512,t5.2019.05.08,15,529,16,m,203877,203623,100,192,True
513,t5.2019.05.08,15,530,16,o,204190,203978,100,192,True
514,t5.2019.05.08,15,531,16,a,204581,204291,100,192,True
515,t5.2019.05.08,15,532,16,greaterThan,204949,204683,100,192,True
516,t5.2019.05.08,15,533,16,g,205260,205050,100,192,True
517,t5.2019.05.08,15,534,16,i,205635,205361,100,192,True
518,t5.2019.05.08,15,535,16,f,205967,205737,100,192,True
519,t5.2019.05.08,15,536,16,questionMark,206302,206068,100,192,True
520,t5.2019.05.08,15,537,16,y,206611,206403,100,192,True
521,t5.2019.05.08,15,538,16,h,206952,206712,100,192,True
522,t5.2019.05.08,15,539,16,z,207272,207054,100,192,True
523,t5.2019.05.08,15,540,16,d,207633,207373,100,192,True
524,t5.2019.05.08,15,541,16,t,207970,207734,100,192,True
525,t5.2019.05.08,15,542,16,j,208324,208072,100,192,True
526,t5.2019.05.08,15,543,16,tilde,208673,208425,100,192,True
527,t5.2019.05.08,15,544,17,h,209022,208774,100,192,True
528,t5.2019.05.08,15,545,17,y,209416,209124,100,192,True
529,t5.2019.05.08,15,546,17,x,209799,209517,100,192,True
530,t5.2019.05.08,15,547,17,v,210144,209900,100,192,True
531,t5.2019.05.08,15,548,17,n,210451,210245,100,192,True
532,t5.2019.05.08,15,549,17,q,210783,210553,100,192,True
533,t5.2019.05.08,15,550,17,c,211106,210884,100,192,True
534,t5.2019.05.08,15,551,17,g,211435,211207,100,192,True
535,t5.2019.05.08,15,552,17,d,211781,211537,100,192,True
536,t5.2019.05.08,15,553,17,greaterThan,212140,211882,100,192,True
537,t5.2019.05.08,15,554,17,i,212457,212241,100,192,True
538,t5.2019.05.08,15,555,17,questionMark,212809,212559,100,192,True
539,t5.2019.05.08,15,556,17,u,213192,212910,100,192,True
540,t5.2019.05.08,15,557,17,e,213529,213293,100,192,True
541,t5.2019.05.08,15,558,17,f,213894,213630,100,192,True
542,t5.2019.05.08,15,559,17,w,214202,213996,100,192,True
543,t5.2019.05.08,15,560,17,a,214521,214303,100,192,True
544,t5.2019.05.08,15,561,17,z,214822,214622,100,192,True
545,t5.2019.05.08,15,562,17,o,215204,214924,100,192,True
546,t5.2019.05.08,15,563,17,l,215523,215305,100,192,True
547,t5.2019.05.08,15,564,17,s,215858,215624,100,192,True
548,t5.2019.05.08,15,565,17,p,216184,215960,100,192,True
549,t5.2019.05.08,15,566,17,apostrophe,216519,216285,100,192,True
550,t5.2019.05.08,15,567,17,r,216872,216620,100,192,True
551,t5.2019.05.08,15,569,17,m,217651,217365,100,192,True
552,t5.2019.05.08,15,570,17,tilde,218010,217752,100,192,True
553,t5.2019.05.08,15,571,17,k,218331,218111,100,192,True
554,t5.2019.05.08,15,572,17,comma,218655,218433,100,192,True
555,t5.2019.05.08,15,573,17,j,218988,218756,100,192,True
556,t5.2019.05.08,15,574,17,t,219311,219089,100,192,True
557,t5.2019.05.08,15,575,17,b,219657,219413,100,192,True
558,t5.2019.05.08,17,576,18,i,222946,222672,100,192,True
559,t5.2019.05.08,17,577,18,o,223327,223047,100,192,True
560,t5.2019.05.08,17,578,18,u,223681,223429,100,192,True
561,t5.2019.05.08,17,579,18,questionMark,224030,223782,100,192,True
562,t5.2019.05.08,17,580,18,r,224375,224131,100,192,True
563,t5.2019.05.08,17,581,18,y,224742,224476,100,192,True
564,t5.2019.05.08,17,582,18,d,225082,224844,100,192,True
565,t5.2019.05.08,17,583,18,j,225451,225183,100,192,True
566,t5.2019.05.08,17,584,18,g,225812,225552,100,192,True
567,t5.2019.05.08,17,585,18,k,226156,225914,100,192,True
568,t5.2019.05.08,17,587,18,v,226836,226598,100,192,True
569,t5.2019.05.08,17,588,18,comma,227160,226938,100,192,True
570,t5.2019.05.08,17,589,18,greaterThan,227549,227261,100,192,True
571,t5.2019.05.08,17,590,18,z,227888,227650,100,192,True
572,t5.2019.05.08,17,591,18,e,228243,227989,100,192,True
573,t5.2019.05.08,17,592,18,b,228591,228345,100,192,True
574,t5.2019.05.08,17,593,18,n,228940,228692,100,192,True
575,t5.2019.05.08,17,594,18,apostrophe,229271,229041,100,192,True
576,t5.2019.05.08,17,595,18,a,229613,229373,100,192,True
577,t5.2019.05.08,17,596,18,s,230012,229714,100,192,True
578,t5.2019.05.08,17,597,18,w,230393,230113,100,192,True
579,t5.2019.05.08,17,598,18,p,230713,230495,100,192,True
580,t5.2019.05.08,17,599,18,t,231092,230814,100,192,True
581,t5.2019.05.08,17,600,18,l,231407,231193,100,192,True
582,t5.2019.05.08,17,601,18,x,231768,231508,100,192,True
583,t5.2019.05.08,17,602,18,m,232110,231870,100,192,True
584,t5.2019.05.08,17,603,18,q,232437,232211,100,192,True
585,t5.2019.05.08,17,604,18,c,232778,232538,100,192,True
586,t5.2019.05.08,17,605,18,tilde,233096,232880,100,192,True
587,t5.2019.05.08,17,606,18,h,233429,233197,100,192,True
588,t5.2019.05.08,17,607,18,f,233806,233530,100,192,True
589,t5.2019.05.08,17,608,19,c,234176,233908,100,192,True
590,t5.2019.05.08,17,609,19,q,234531,234277,100,192,True
591,t5.2019.05.08,17,610,19,v,234846,234632,100,192,True
592,t5.2019.05.08,17,612,19,o,235525,235283,100,192,True
593,t5.2019.05.08,17,613,19,a,235910,235626,100,192,True
594,t5.2019.05.08,17,614,19,greaterThan,236283,236011,100,192,True
595,t5.2019.05.08,17,615,19,k,236643,236385,100,192,True
596,t5.2019.05.08,17,616,19,m,237032,236744,100,192,True
597,t5.2019.05.08,17,617,19,i,237351,237133,100,192,True
598,t5.2019.05.08,17,618,19,s,237663,237453,100,192,True
599,t5.2019.05.08,17,619,19,b,238034,237764,100,192,True
600,t5.2019.05.08,17,620,19,y,238417,238135,100,192,True
601,t5.2019.05.08,17,621,19,questionMark,238756,238518,100,192,True
602,t5.2019.05.08,17,622,19,x,239076,238858,100,192,True
603,t5.2019.05.08,17,623,19,g,239449,239177,100,192,True
604,t5.2019.05.08,17,624,19,tilde,239760,239550,100,192,True
605,t5.2019.05.08,17,625,19,e,240084,239862,100,192,True
606,t5.2019.05.08,17,626,19,f,240477,240185,100,192,True
607,t5.2019.05.08,17,627,19,r,240842,240578,100,192,True
608,t5.2019.05.08,17,628,19,apostrophe,241244,240944,100,192,True
609,t5.2019.05.08,17,629,19,h,241613,241345,100,192,True
610,t5.2019.05.08,17,630,19,t,241928,241714,100,192,True
611,t5.2019.05.08,17,631,19,z,242299,242029,100,192,True
612,t5.2019.05.08,17,632,19,d,242615,242401,100,192,True
613,t5.2019.05.08,17,633,19,j,242992,242716,100,192,True
614,t5.2019.05.08,17,634,19,p,243313,243093,100,192,True
615,t5.2019.05.08,17,635,19,u,243703,243415,100,192,True
616,t5.2019.05.08,17,636,19,n,244084,243804,100,192,True
617,t5.2019.05.08,17,637,19,w,244453,244185,100,192,True
618,t5.2019.05.08,17,638,19,comma,244811,244555,100,192,True
619,t5.2019.05.08,17,639,19,l,245188,244912,100,192,True
620,t5.2019.05.08,17,640,20,o,245491,245289,100,192,True
621,t5.2019.05.08,17,641,20,w,245796,245592,100,192,True
622,t5.2019.05.08,17,642,20,i,246190,245898,100,192,True
623,t5.2019.05.08,17,643,20,p,246501,246291,100,192,True
624,t5.2019.05.08,17,644,20,k,246858,246602,100,192,True
625,t5.2019.05.08,17,645,20,b,247188,246960,100,192,True
626,t5.2019.05.08,17,646,20,j,247537,247289,100,192,True
627,t5.2019.05.08,17,647,20,n,247890,247638,100,192,True
628,t5.2019.05.08,17,648,20,comma,248224,247992,100,192,True
629,t5.2019.05.08,17,649,20,c,248589,248325,100,192,True
630,t5.2019.05.08,17,650,20,r,248916,248690,100,192,True
631,t5.2019.05.08,17,651,20,questionMark,249233,249017,100,192,True
632,t5.2019.05.08,17,652,20,tilde,249617,249335,100,192,True
633,t5.2019.05.08,17,653,20,d,249924,249718,100,192,True
634,t5.2019.05.08,17,654,20,e,250263,250025,100,192,True
635,t5.2019.05.08,17,655,20,h,250627,250365,100,192,True
636,t5.2019.05.08,17,656,20,t,250952,250728,100,192,True
637,t5.2019.05.08,17,657,20,s,251303,251053,100,192,True
638,t5.2019.05.08,17,658,20,v,251631,251405,100,192,True
639,t5.2019.05.08,17,659,20,a,252012,251732,100,192,True
640,t5.2019.05.08,17,661,20,z,252628,252418,100,192,True
641,t5.2019.05.08,17,662,20,u,252982,252730,100,192,True
642,t5.2019.05.08,17,663,20,m,253375,253083,100,192,True
643,t5.2019.05.08,17,664,20,l,253744,253476,100,192,True
644,t5.2019.05.08,17,665,20,q,254086,253846,100,192,True
645,t5.2019.05.08,17,666,20,greaterThan,254391,254187,100,192,True
646,t5.2019.05.08,17,667,20,f,254718,254492,100,192,True
647,t5.2019.05.08,17,668,20,g,255112,254820,100,192,True
648,t5.2019.05.08,17,669,20,y,255427,255213,100,192,True
649,t5.2019.05.08,17,670,20,apostrophe,255798,255528,100,192,True
650,t5.2019.05.08,17,671,20,x,256157,255899,100,192,True
651,t5.2019.05.08,19,672,21,comma,262667,262437,100,192,True
652,t5.2019.05.08,19,673,21,z,262988,262768,100,192,True
653,t5.2019.05.08,19,674,21,d,263324,263090,100,192,True
654,t5.2019.05.08,19,675,21,m,263635,263425,100,192,True
655,t5.2019.05.08,19,676,21,questionMark,263970,263736,100,192,True
656,t5.2019.05.08,19,677,21,f,264351,264071,100,192,True
657,t5.2019.05.08,19,678,21,y,264741,264453,100,192,True
658,t5.2019.05.08,19,679,21,l,265074,264842,100,192,True
659,t5.2019.05.08,19,680,21,v,265419,265175,100,192,True
660,t5.2019.05.08,19,681,21,j,265739,265521,100,192,True
661,t5.2019.05.08,19,682,21,u,266042,265840,100,192,True
662,t5.2019.05.08,19,683,21,c,266405,266143,100,192,True
663,t5.2019.05.08,19,684,21,i,266789,266507,100,192,True
664,t5.2019.05.08,19,685,21,t,267124,266890,100,192,True
665,t5.2019.05.08,19,686,21,r,267461,267225,100,192,True
666,t5.2019.05.08,19,687,21,h,267860,267562,100,192,True
667,t5.2019.05.08,19,688,21,n,268176,267962,100,192,True
668,t5.2019.05.08,19,689,21,q,268557,268277,100,192,True
669,t5.2019.05.08,19,690,21,s,268936,268658,100,192,True
670,t5.2019.05.08,19,691,21,greaterThan,269250,269038,100,192,True
671,t5.2019.05.08,19,692,21,e,269577,269351,100,192,True
672,t5.2019.05.08,19,693,21,o,269882,269678,100,192,True
673,t5.2019.05.08,19,694,21,b,270196,269984,100,192,True
674,t5.2019.05.08,19,695,21,x,270563,270297,100,192,True
675,t5.2019.05.08,19,696,21,w,270904,270664,100,192,True
676,t5.2019.05.08,19,697,21,apostrophe,271237,271005,100,192,True
677,t5.2019.05.08,19,698,21,g,271597,271339,100,192,True
678,t5.2019.05.08,19,699,21,k,271924,271698,100,192,True
679,t5.2019.05.08,19,700,21,tilde,272261,272025,100,192,True
680,t5.2019.05.08,19,701,21,a,272597,272363,100,192,True
681,t5.2019.05.08,19,703,21,p,273279,273055,100,192,True
682,t5.2019.05.08,19,704,22,x,273593,273381,100,192,True
683,t5.2019.05.08,19,705,22,s,273912,273694,100,192,True
684,t5.2019.05.08,19,706,22,u,274281,274013,100,192,True
685,t5.2019.05.08,19,707,22,apostrophe,274682,274382,100,192,True
686,t5.2019.05.08,19,708,22,f,275052,274784,100,192,True
687,t5.2019.05.08,19,709,22,l,275359,275153,100,192,True
688,t5.2019.05.08,19,710,22,i,275694,275460,100,192,True
689,t5.2019.05.08,19,711,22,o,276068,275796,100,192,True
690,t5.2019.05.08,19,713,22,a,276746,276494,100,192,True
691,t5.2019.05.08,19,714,22,comma,277118,276848,100,192,True
692,t5.2019.05.08,19,715,22,tilde,277437,277219,100,192,True
693,t5.2019.05.08,19,716,22,d,277742,277538,100,192,True
694,t5.2019.05.08,19,717,22,y,278051,277843,100,192,True
695,t5.2019.05.08,19,718,22,t,278365,278153,100,192,True
696,t5.2019.05.08,19,719,22,j,278764,278466,100,192,True
697,t5.2019.05.08,19,720,22,p,279081,278865,100,192,True
698,t5.2019.05.08,19,721,22,greaterThan,279383,279183,100,192,True
699,t5.2019.05.08,19,722,22,b,279784,279484,100,192,True
700,t5.2019.05.08,19,723,22,m,280085,279885,100,192,True
701,t5.2019.05.08,19,724,22,e,280411,280187,100,192,True
702,t5.2019.05.08,19,725,22,w,280736,280512,100,192,True
703,t5.2019.05.08,19,726,22,questionMark,281099,280837,100,192,True
704,t5.2019.05.08,19,727,22,c,281434,281200,100,192,True
705,t5.2019.05.08,19,728,22,k,281782,281536,100,192,True
706,t5.2019.05.08,19,729,22,z,282145,281883,100,192,True
707,t5.2019.05.08,19,730,22,r,282452,282246,100,192,True
708,t5.2019.05.08,19,731,22,v,282782,282554,100,192,True
709,t5.2019.05.08,19,732,22,n,283167,282883,100,192,True
710,t5.2019.05.08,19,733,22,g,283534,283268,100,192,True
711,t5.2019.05.08,19,734,22,q,283916,283636,100,192,True
712,t5.2019.05.08,19,735,22,h,284297,284017,100,192,True
713,t5.2019.05.08,19,736,23,g,284642,284398,100,192,True
714,t5.2019.05.08,19,737,23,t,285017,284743,100,192,True
715,t5.2019.05.08,19,738,23,v,285389,285119,100,192,True
716,t5.2019.05.08,19,739,23,h,285706,285490,100,192,True
717,t5.2019.05.08,19,740,23,p,286013,285807,100,192,True
718,t5.2019.05.08,19,741,23,x,286353,286115,100,192,True
719,t5.2019.05.08,19,742,23,k,286676,286454,100,192,True
720,t5.2019.05.08,19,743,23,comma,287071,286777,100,192,True
721,t5.2019.05.08,19,744,23,greaterThan,287411,287173,100,192,True
722,t5.2019.05.08,19,745,23,e,287720,287512,100,192,True
723,t5.2019.05.08,19,746,23,f,288089,287821,100,192,True
724,t5.2019.05.08,19,747,23,w,288482,288190,100,192,True
725,t5.2019.05.08,19,748,23,a,288824,288584,100,192,True
726,t5.2019.05.08,19,749,23,questionMark,289197,288925,100,192,True
727,t5.2019.05.08,19,750,23,m,289538,289298,100,192,True
728,t5.2019.05.08,19,751,23,b,289904,289640,100,192,True
729,t5.2019.05.08,19,752,23,s,290299,290005,100,192,True
730,t5.2019.05.08,19,753,23,d,290604,290400,100,192,True
731,t5.2019.05.08,19,754,23,u,290926,290706,100,192,True
732,t5.2019.05.08,19,755,23,r,291233,291027,100,192,True
733,t5.2019.05.08,19,757,23,n,291841,291639,100,192,True
734,t5.2019.05.08,19,758,23,apostrophe,292237,291943,100,192,True
735,t5.2019.05.08,19,759,23,q,292612,292338,100,192,True
736,t5.2019.05.08,19,760,23,c,292973,292713,100,192,True
737,t5.2019.05.08,19,761,23,z,293283,293075,100,192,True
738,t5.2019.05.08,19,762,23,j,293616,293384,100,192,True
739,t5.2019.05.08,19,763,23,y,293923,293717,100,192,True
740,t5.2019.05.08,19,764,23,tilde,294233,294025,100,192,True
741,t5.2019.05.08,19,765,23,i,294586,294334,100,192,True
742,t5.2019.05.08,19,766,23,o,294975,294687,100,192,True
743,t5.2019.05.08,19,767,23,l,295368,295076,100,192,True
744,t5.2019.05.08,23,768,24,l,302628,302388,100,192,True
745,t5.2019.05.08,23,769,24,r,302967,302729,100,192,True
746,t5.2019.05.08,23,770,24,g,303311,303069,100,192,True
747,t5.2019.05.08,23,771,24,w,303678,303412,100,192,True
748,t5.2019.05.08,23,772,24,m,304013,303779,100,192,True
749,t5.2019.05.08,23,773,24,v,304401,304115,100,192,True
750,t5.2019.05.08,23,774,24,s,304784,304502,100,192,True
751,t5.2019.05.08,23,775,24,x,305115,304885,100,192,True
752,t5.2019.05.08,23,776,24,o,305496,305216,100,192,True
753,t5.2019.05.08,23,777,24,p,305874,305598,100,192,True
754,t5.2019.05.08,23,778,24,q,306203,305975,100,192,True
755,t5.2019.05.08,23,779,24,k,306548,306304,100,192,True
756,t5.2019.05.08,23,780,24,e,306876,306650,100,192,True
757,t5.2019.05.08,23,781,24,b,307255,306977,100,192,True
758,t5.2019.05.08,23,782,24,u,307654,307356,100,192,True
759,t5.2019.05.08,23,783,24,c,307962,307756,100,192,True
760,t5.2019.05.08,23,784,24,z,308289,308063,100,192,True
761,t5.2019.05.08,23,786,24,d,308985,308763,100,192,True
762,t5.2019.05.08,23,787,24,apostrophe,309293,309087,100,192,True
763,t5.2019.05.08,23,788,24,y,309658,309394,100,192,True
764,t5.2019.05.08,23,789,24,comma,309985,309759,100,192,True
765,t5.2019.05.08,23,790,24,n,310339,310087,100,192,True
766,t5.2019.05.08,23,791,24,f,310670,310440,100,192,True
767,t5.2019.05.08,23,792,24,i,311061,310771,100,192,True
768,t5.2019.05.08,23,793,24,j,311449,311163,100,192,True
769,t5.2019.05.08,23,794,24,t,311834,311550,100,192,True
770,t5.2019.05.08,23,795,24,h,312219,311935,100,192,True
771,t5.2019.05.08,23,796,24,greaterThan,312560,312320,100,192,True
772,t5.2019.05.08,23,797,24,questionMark,312934,312662,100,192,True
773,t5.2019.05.08,23,798,24,tilde,313245,313035,100,192,True
774,t5.2019.05.08,23,799,24,a,313566,313346,100,192,True
775,t5.2019.05.08,23,800,25,apostrophe,313934,313668,100,192,True
776,t5.2019.05.08,23,801,25,w,314301,314035,100,192,True
777,t5.2019.05.08,23,802,25,q,314644,314402,100,192,True
778,t5.2019.05.08,23,803,25,d,315038,314746,100,192,True
779,t5.2019.05.08,23,804,25,questionMark,315371,315139,100,192,True
780,t5.2019.05.08,23,805,25,j,315764,315472,100,192,True
781,t5.2019.05.08,23,806,25,y,316067,315865,100,192,True
782,t5.2019.05.08,23,807,25,c,316391,316169,100,192,True
783,t5.2019.05.08,23,808,25,z,316712,316492,100,192,True
784,t5.2019.05.08,23,809,25,g,317043,316813,100,192,True
785,t5.2019.05.08,23,810,25,u,317387,317145,100,192,True
786,t5.2019.05.08,23,811,25,r,317776,317488,100,192,True
787,t5.2019.05.08,23,812,25,f,318117,317877,100,192,True
788,t5.2019.05.08,23,813,25,x,318459,318219,100,192,True
789,t5.2019.05.08,23,814,25,n,318832,318560,100,192,True
790,t5.2019.05.08,23,815,25,i,319217,318933,100,192,True
791,t5.2019.05.08,23,816,25,greaterThan,319568,319318,100,192,True
792,t5.2019.05.08,23,817,25,e,319894,319670,100,192,True
793,t5.2019.05.08,23,818,25,m,320249,319995,100,192,True
794,t5.2019.05.08,23,819,25,o,320622,320350,100,192,True
